MOF	molecule	H	H_predict
BEPPAP	dimethylamine	35.34079235	34.58912710387737
BEPPAP	acetone	37.22102254	38.05666061337702
BEPPAP	2,3-dimethylbutane	38.78002675	38.17716732753692
BEPPAP	3-methylpentane	39.94765161	38.24568344542514
BEPPAP	methyl tert-butyl ether	40.68302411	42.74155213830177
BEPPAP	methyl isopropyl ether	40.72598029	40.1864350676358
BEPPAP	4,4-dimethyl-1-pentene	40.79320034	44.51269063013908
BEPPAP	1,5-heptadiene	44.07530355	44.07388682571325
BEPPAP	4-methyl-1-hexene	44.36368907	44.573409004621574
BEPPAP	methyl propyl ketone	48.86248784	46.285060564344576
BEPPAP	4-methyl-4-penten-2-one	49.96858933	50.863333552710266
BEPPAP	propyl alcohol	52.57139563	51.60165610950197
BEPPAP	isopropyl alcohol	57.8191825	53.043544023072684
BERFIP	isopropyl alcohol	15.48478211	15.08269085507449
BERFIP	methane	26.55676011	26.45215122627461
BERFIP	ethene	34.24962783	33.73659307929607
BERFIP	propyl alcohol	34.91090786	34.864421558363475
BERFIP	ethane	35.30105831	34.495744628489774
BERFIP	dimethyl ether	37.44772247	37.67047733812985
BERFIP	hydrogen cyanide	37.53351836	37.995017040060425
BERFIP	dimethylamine	39.83216382	41.63247417642415
BERFIP	acetonitrile	46.11439612	45.821762686999406
BERFIP	ethylamine	47.51971882	47.75821055142906
BERFIP	acetaldehyde	48.08015567	47.81142954233538
BERGAI	methane	25.52760145	23.962905509319565
BERGAI	ethene	35.73290882	36.03214600680677
BERGAI	ethane	39.52206101	39.08947253758303
BERGAI	acetonitrile	45.67214756	48.490186349494536
BERGAI	acetaldehyde	46.1930706	47.74432613004945
BERGAI	dimethyl ether	47.39877852	47.3668629782138
BERGAI	neopentane	49.26458299	46.98415360923046
BERGAI	propene	50.37112356	51.14695845959889
BERGAI	propane	53.11449988	51.91577048773857
BERGAI	2,3-dimethylbutane	53.93741667	61.34121902000522
BERGAI	ethylamine	54.05542997	54.41563271612098
BERGAI	methyl tert-butyl ether	57.67695705	56.38108513101348
BERGAI	acetone	62.41949907	64.51080194627733
BERGAI	propyl alcohol	65.43337149	69.75798837805941
BERGAI	methyl isopropyl ether	66.77858244	66.16272859895416
BERGAI	isopropyl alcohol	70.27340045	65.60837757604935
BERGAI	isopentane	72.54926751	73.54998577693993
BERGAI	2-pentene	79.26252151	79.11880432872562
BERGAI	3-methylpentane	83.19688425	78.5704503602691
BERGAI	4-methyl-4-penten-2-one	87.07644315	86.8001145350543
BERGAI	methyl propyl ketone	91.81847128	91.80136451402124
BERGAI	4-hexen-2-one	98.84772316	96.80902006985485
BERGAI	1,5-heptadiene	104.0597719	102.16098676258162
BETGAK	ethene	24.99679868	25.34567919348947
BETGAK	ethane	27.71273549	28.084850340902772
BETGAK	propene	34.91465269	33.48240632774625
BETGAK	propane	36.88260789	36.69830008167642
BETGAK	neopentane	39.63367864	42.26681988521908
BETGAK	hydrogen cyanide	40.24677829	41.5242241845254
BETGAK	dimethylamine	43.11086627	46.62626685553222
BETGAK	isobutane	43.92279839	40.80288300649387
BETGAK	dimethyl ether	45.45767421	44.37529324227879
BETGAK	methyl propyl ether	52.63558143	52.614564645070104
BETGAK	ethylamine	52.80750375	51.8748464732309
BETGAK	2-pentene	53.99419796	53.461809252602905
BETGAK	4,4-dimethyl-1-pentene	55.44083461	60.229862270414685
BETGAK	2,3-dimethylbutane	60.25881606	58.33364132535322
BETGAK	methyl tert-butyl ether	60.59561614	61.89843151589039
BETGAK	propyl alcohol	64.53964124	67.23767382401688
BETGAK	4-methyl-1-hexene	69.57956528	65.6400495924031
BETGAK	isopropyl alcohol	70.6265484	67.22682771754596
BETGAK	1,5-heptadiene	71.22960205	70.5956208564234
BETGAK	methyl propyl ketone	78.7703566	80.13270378170165
BETGAK	4-hexen-2-one	90.55677814	88.3526774586421
BIBBUL	isopentane	-24.16380841	-23.098270208260015
BIBBUL	isobutane	-12.84114062	-7.263373318144128
BIBBUL	methyl propyl ketone	14.43417396	13.42404773673757
BIBBUL	4-methyl-4-penten-2-one	15.58786344	15.894198407260122
BIBBUL	methane	18.59831514	17.646818368137975
BIBBUL	isopropyl alcohol	20.75391287	22.384045825069332
BIBBUL	ethane	24.07976409	24.38503565576003
BIBBUL	ethene	24.17640724	22.19999078819181
BIBBUL	acetone	24.78824037	28.612338014187273
BIBBUL	4-hexen-2-one	25.976703	24.496898042900416
BIBBUL	1,5-heptadiene	26.16540282	25.041407965979612
BIBBUL	acetonitrile	35.85392994	38.8787401140858
BIBBUL	dimethyl ether	37.18219971	37.16435329326832
BIBBUL	hydrogen cyanide	38.1649433	39.617185712632505
BIBBUL	acetaldehyde	44.6263023	43.01652973869107
BIBBUL	dimethylamine	44.94728763	45.69847123613565
BIBBUL	propionitrile	45.98052629	43.45217330091481
BIBBUL	propyl alcohol	47.30290433	43.39787115156029
BIBBUL	ethylamine	62.35731361	58.07431423501663
BICDAU	methane	12.20063457	11.069607956161441
BICDAU	ethene	17.31613778	17.083016923011048
BICDAU	ethane	19.07150428	18.81799412753326
BICDAU	hydrogen cyanide	22.66406975	21.276621680386544
BICDAU	propene	23.94649349	23.321510741526826
BICDAU	propane	25.07264256	24.582633320424943
BICDAU	acetonitrile	29.55776853	31.849278468379975
BICDAU	dimethylamine	29.94737828	30.317471772254965
BICDAU	isobutane	30.02327281	28.17389769890986
BICDAU	ethylamine	30.23886278	31.156672519431744
BICDAU	acetaldehyde	31.09445344	30.235934722226332
BICDAU	neopentane	32.81210101	31.354457416231362
BICDAU	methyl propyl ether	33.80756115	32.080445775449455
BICDAU	acetone	33.941768100000004	34.11272873017701
BICDAU	methyl isopropyl ether	34.56238932	39.07120981832478
BICDAU	propyl alcohol	35.64114023	36.82888657158353
BICDAU	propionitrile	35.67830941	35.71146960189345
BICDAU	methyl tert-butyl ether	37.83323031	38.61432745933677
BICDAU	2,3-dimethylbutane	40.98913766	39.8664785742525
BICDAU	3-methylpentane	41.12837061	40.412496497670084
BICDAU	4,4-dimethyl-1-pentene	42.43690665	42.23416592440864
BICDAU	methyl propyl ketone	43.37514118	44.81667613412645
BICDAU	1,5-heptadiene	44.3627675	44.14361030246318
BICDAU	4-methyl-1-hexene	45.07095013	44.96474522514165
BICDAU	4-methyl-4-penten-2-one	45.48119158	46.3752038017441
BOJCIN	methane	18.99570312	17.295909006261045
BOJCIN	ethene	25.4810235	25.115337223617995
BOJCIN	hydrogen cyanide	27.27247982	25.708672907522764
BOJCIN	ethane	27.79429689	26.92181812486087
BOJCIN	acetaldehyde	33.68931869	36.72097667323371
BOJCIN	propene	34.29985048	35.69632878460719
BOJCIN	dimethyl ether	34.74679203	36.280527441991396
BOJCIN	dimethylamine	37.72504645	37.76588100037478
BOJCIN	propionitrile	37.82494503	39.77875591076062
BOJCIN	ethylamine	38.43217683	40.92032287690263
BOJCIN	isopropyl alcohol	41.78318852	43.215744738589486
BOJCIN	acetone	44.71151462	42.92714141105595
BOJCIN	propyl alcohol	45.39153184	45.19789578358477
BOJCIN	neopentane	46.66961281	46.29941818896014
BOJCIN	methyl propyl ether	49.99274329	48.52880849940266
BOJCIN	2-pentene	52.17954372	49.529450258118786
BOJCIN	isopentane	54.04600579	56.67170689906294
BOJCIN	methyl tert-butyl ether	56.24302610000001	55.200083018130584
BOJCIN	2,3-dimethylbutane	60.68884858	62.998006982508414
BOJCIN	methyl propyl ketone	61.53806411	60.932501091228616
BOJCIN	4,4-dimethyl-1-pentene	61.98313134	57.11532923714501
BOJCIN	3-methylpentane	63.34409739	64.17519611920146
BOJCIN	4-methyl-4-penten-2-one	66.68187718	66.47617058709459
BOJCIN	4-hexen-2-one	68.14323464	66.7136316386759
BOJCIN	1,5-heptadiene	68.48599557	67.64438877505152
BOJCIN	4-methyl-1-hexene	71.04832018	73.53139247813712
BONWAD	propane	-21.14168867	-17.728191644947696
BONWAD	acetone	-18.19515918	-15.509368514742834
BONWAD	isopropyl alcohol	-16.57563132	-21.30819047377692
BONWAD	propyl alcohol	-10.7654769	-5.434973673048373
BONWAD	propene	-4.2263922339999995	-4.237517675394106
BONWAD	ethane	-1.292123538	0.45893347503570125
BONWAD	ethene	6.082199967999999	6.213613277601204
BONWAD	dimethyl ether	12.27490984	12.103680936633234
BONWAD	ethylamine	20.20272202	20.572039586529776
BONWAD	acetonitrile	25.89826494	26.34941337001192
BONWAD	dimethylamine	26.34211478	22.715635933355234
BONWAD	acetaldehyde	27.55379486	25.986728079347724
BONWAD	hydrogen cyanide	36.48473663	33.01802226869227
BONWIL	acetone	7.280715636	12.781218681554517
BONWIL	methane	16.52717191	20.589357578440982
BONWIL	ethane	23.15020629	25.59056008866436
BONWIL	ethene	23.61134416	24.980183562927436
BONWIL	propane	26.21287007	25.763449216896184
BONWIL	isopropyl alcohol	27.29676268	29.001319528398515
BONWIL	propene	30.61021454	25.91973704150941
BONWIL	acetonitrile	43.47667986	48.551061490436936
BONWIL	dimethyl ether	47.37336837	47.09337062148709
BONWIL	hydrogen cyanide	49.83825145	48.66196317303723
BONWIL	propionitrile	51.15832843	50.241050278331
BONWIL	ethylamine	53.51622215	53.74932856690993
BONWIL	dimethylamine	54.80086057	53.38390675606239
BONWIL	acetaldehyde	57.40488258	54.515686846636015
BONWIL	propyl alcohol	66.36423325	57.97240733823687
BOWQAG	isopropyl alcohol	-6.165638085	-2.2514347239126278
BOWQAG	propane	10.69668236	8.650832662846442
BOWQAG	propene	16.60906003	20.034570953343756
BOWQAG	methane	18.55803065	19.642847238681142
BOWQAG	ethane	18.82464579	20.504595508965437
BOWQAG	ethene	19.93062701	22.31656191034687
BOWQAG	propyl alcohol	22.15338836	19.223093566968448
BOWQAG	dimethylamine	32.36510319	31.592951709521593
BOWQAG	ethylamine	35.06555473	35.981206971099034
BOWQAG	dimethyl ether	40.82994072	37.339454460055215
BOWQAG	acetonitrile	42.87895932	41.82870362515306
BOWQAG	acetaldehyde	42.95599772	40.80785384119331
BUVXOG	methane	17.3891911	16.38453141181465
BUVXOG	ethene	23.50128986	22.45867649293232
BUVXOG	ethane	25.92295649	23.87102356346411
BUVXOG	acetonitrile	29.03243324	28.20665840891635
BUVXOG	acetaldehyde	29.34730291	29.633679086877166
BUVXOG	dimethyl ether	30.7356941	30.864250582948895
BUVXOG	propene	31.94738325	32.25984552715474
BUVXOG	ethylamine	33.57707726	34.53323093697236
BUVXOG	propane	33.99777596	31.485122910047732
BUVXOG	dimethylamine	34.02829095	34.374433920825865
BUVXOG	propionitrile	34.21568778	34.91230912552914
BUVXOG	isopropyl alcohol	37.13858807	40.61774125797083
BUVXOG	propyl alcohol	38.35816856	43.146225049342476
BUVXOG	acetone	39.73228331	40.27724358573268
BUVXOG	isobutane	41.98539608	44.3498951218864
BUVXOG	methyl propyl ether	47.56596078	42.949210215200075
BUVXOG	2-pentene	49.61055581	47.21148840804105
BUVXOG	isopentane	51.06725152	52.61225940028228
BUVXOG	methyl tert-butyl ether	53.58679516	54.408712259862824
BUVXOG	methyl propyl ketone	57.00232249	56.54313182125899
BUVXOG	2,3-dimethylbutane	60.04612168	60.50937751501418
BUVXOG	4-methyl-4-penten-2-one	61.54889934	61.5177283718971
BUVXOG	4-hexen-2-one	62.05440733	60.6699441089123
BUVXOG	1,5-heptadiene	64.48806356	63.56819621375335
BUVXOG	4,4-dimethyl-1-pentene	65.08520519	65.74172649940998
BUVXOG	4-methyl-1-hexene	66.72329102	66.4011689833213
BUVYEX	methane	18.05066604	17.40090708092222
BUVYEX	ethene	23.97395636	23.765399022514277
BUVYEX	hydrogen cyanide	25.97079431	23.85710439982621
BUVYEX	ethane	26.00465751	25.532753442486467
BUVYEX	acetonitrile	31.57217025	32.0223892383074
BUVYEX	dimethyl ether	32.03372145	33.98594805426109
BUVYEX	propane	32.93760587	33.414665984483925
BUVYEX	acetaldehyde	34.68922083	35.933979233577325
BUVYEX	ethylamine	37.92142944	38.956873166424195
BUVYEX	dimethylamine	39.69452383	39.10943382189529
BUVYEX	isobutane	39.71483624	40.88932172066566
BUVYEX	acetone	40.51732015	42.53156214456716
BUVYEX	methyl propyl ether	45.70209967	44.46009377754207
BUVYEX	methyl isopropyl ether	45.75238021	47.33307094104023
BUVYEX	2-pentene	48.10852428	46.12489028318504
BUVYEX	isopentane	48.24275084	49.288407922256546
BUVYEX	isopropyl alcohol	48.39308478	47.418868584676154
BUVYEX	propyl alcohol	49.88027934	48.16173268959621
BUVYEX	methyl tert-butyl ether	50.73042173	50.117083777156736
BUVYEX	methyl propyl ketone	53.54629184	54.67815218033253
BUVYEX	2,3-dimethylbutane	55.81917939	55.0000763669902
BUVYEX	3-methylpentane	57.18365469	56.078897793902385
BUVYEX	4-hexen-2-one	60.30068425	61.3077776085528
BUVYEX	4-methyl-1-hexene	64.40135031	63.60873239408335
CANRUG	methane	19.42389683	18.455878233964885
CANRUG	propene	36.11009467	35.49280015397456
CANRUG	propane	37.10612335	36.86248138876758
CANRUG	acetaldehyde	39.811361600000005	43.306550405019124
CANRUG	isobutane	41.84531901	42.223272796253035
CANRUG	neopentane	45.42440109	44.86051297907206
CANRUG	propionitrile	47.16670522	49.26800285995234
CANRUG	ethylamine	47.25800308	48.973197259115366
CANRUG	acetone	47.406418	51.13384897193595
CANRUG	dimethylamine	48.32528402	46.21628578857863
CANRUG	isopentane	50.62195529	50.14016104476745
CANRUG	methyl isopropyl ether	51.678914299999995	53.25656630897042
CANRUG	2-pentene	51.96989579	50.37360838521393
CANRUG	methyl tert-butyl ether	52.91296625	54.2339784012093
CANRUG	isopropyl alcohol	53.13643504	52.32481284089408
CANRUG	2,3-dimethylbutane	57.69576977	56.7027876896275
CANRUG	propyl alcohol	58.66771353	55.7365065440161
CANRUG	methyl propyl ketone	65.84824064	63.56596872917543
CANRUG	4-methyl-1-hexene	66.97994615	65.8315172027457
CANRUG	4-hexen-2-one	67.23864492	70.8342640092364
CANRUG	1,5-heptadiene	67.46550369	64.49721285661043
CEGDUO	neopentane	19.91099181	24.482671688082654
CEGDUO	hydrogen cyanide	24.90839154	24.398201479776557
CEGDUO	ethene	27.34085686	26.25154008497004
CEGDUO	ethane	30.13548767	28.707420155100817
CEGDUO	acetonitrile	33.84165973	34.18108063876759
CEGDUO	acetaldehyde	34.96559386	37.12603139664777
CEGDUO	methyl tert-butyl ether	35.16513226	35.4840246498031
CEGDUO	dimethyl ether	38.05859773	38.97455264459616
CEGDUO	propane	40.09590274	37.6862853266618
CEGDUO	propionitrile	40.76315505	41.00822823181102
CEGDUO	dimethylamine	42.65288136	42.56593619324534
CEGDUO	acetone	46.21261057	45.331352419355206
CEGDUO	propyl alcohol	48.35135774	49.03185246228515
CEGDUO	isopentane	49.50948754	46.421705541704526
CEGDUO	3-methylpentane	50.77763848	51.44744919729182
CEGDUO	methyl propyl ether	52.06689988	51.81587621562597
CEGDUO	methyl isopropyl ether	52.5711027	50.99469080393553
CEGDUO	2-pentene	55.30784291	54.30103367033108
CEGDUO	4-methyl-1-hexene	57.30982019	56.65973451316559
CEGDUO	methyl propyl ketone	60.92529867	62.15358314510342
CEGDUO	4-methyl-4-penten-2-one	62.39732308	63.04135284219076
CEGWER	methane	23.83612683	25.72084907575068
CEGWER	ethene	33.36964643	34.595357168711544
CEGWER	ethane	37.16853678	38.52926049105303
CEGWER	propene	46.89164517	47.361751941998875
CEGWER	hydrogen cyanide	49.00441503	49.76701762579143
CEGWER	propane	50.40300464	52.921249119509554
CEGWER	neopentane	59.03485061	48.937758385161345
CEGWER	isobutane	61.97127711	62.426926969073314
CEGWER	acetaldehyde	66.36663478	64.06353238131842
CEGWER	acetonitrile	68.21276479	64.38053797022646
CEGWER	dimethyl ether	69.67073778	66.22421465136723
CEGWER	2-pentene	71.516747	75.66557081660962
CEGWER	propionitrile	72.86168305	72.5948377128599
CEGWER	isopentane	75.45991499	85.15203635340772
CEGWER	ethylamine	75.78836974	75.03897607512373
CEGWER	4,4-dimethyl-1-pentene	77.17726453	73.11406371928263
CEGWER	acetone	79.51186285	79.54518670465411
CEGWER	3-methylpentane	85.2083273	89.9149312403926
CEGWER	isopropyl alcohol	86.72380898	87.65246690336632
CEGWER	methyl tert-butyl ether	87.51287997	87.21877732349675
CEGWER	propyl alcohol	87.52897673	88.2023635716805
CEGWER	2,3-dimethylbutane	89.41523081	84.30504686309223
CEGWER	1,5-heptadiene	91.03622329	92.88568916716561
CEGWER	methyl propyl ketone	103.6265498	103.9795840277206
CEGWER	4-methyl-4-penten-2-one	111.2092902	111.00151231549285
CEGWER	4-hexen-2-one	111.4895876	110.74957598477957
CESYEF	methane	22.2505266	22.317236071572403
CESYEF	2,3-dimethylbutane	22.81025375	21.48867056009457
CESYEF	hydrogen cyanide	26.88579771	28.017946680537477
CESYEF	ethane	33.90224726	32.79108458514789
CESYEF	acetonitrile	37.06157954	37.80628891690111
CESYEF	acetaldehyde	38.29637487	39.1517524878961
CESYEF	isobutane	38.78867984	38.51084745604335
CESYEF	dimethyl ether	40.91709225	43.63043315080776
CESYEF	propene	42.17532215	41.473869867686446
CESYEF	ethylamine	44.00751605	43.5582297433286
CESYEF	propane	44.09465401	40.12924942770213
CESYEF	propionitrile	44.71128595	45.51983962627211
CESYEF	dimethylamine	46.17545778	46.18893003633803
CESYEF	isopropyl alcohol	47.05976921	47.54875604394596
CESYEF	acetone	49.43797267	50.652428168509935
CESYEF	propyl alcohol	49.65648801	51.46318043048261
CESYEF	isopentane	49.96544581	50.9856102592262
CESYEF	methyl isopropyl ether	51.29790505	53.12814093048673
CESYEF	3-methylpentane	57.55994328	56.50466470060025
CESYEF	4-methyl-1-hexene	62.92327149	64.32105685913439
CESYEF	methyl propyl ether	64.33736653	60.963475146030866
CESYEF	2-pentene	64.94271609	64.2004896839235
CESYEF	methyl propyl ketone	72.53189848	72.28082848903937
CESYEF	4-hexen-2-one	76.96147853	78.02685606589405
CESYEF	1,5-heptadiene	84.63389576	83.96272537116565
CESYEF01	methane	22.09719118	21.146227208184975
CESYEF01	2,3-dimethylbutane	30.24116859	33.21149299931948
CESYEF01	methyl tert-butyl ether	34.70026621	33.76642430280986
CESYEF01	acetonitrile	37.02963114	36.95583127059044
CESYEF01	4,4-dimethyl-1-pentene	36.41718773	35.86483207874003
CESYEF01	acetaldehyde	38.06561678	39.006483165925985
CESYEF01	isobutane	39.91379601	42.82522073484756
CESYEF01	dimethyl ether	40.800149100000006	41.75646297521752
CESYEF01	propene	42.12112013	40.279926919913045
CESYEF01	ethylamine	43.86322907	45.97751163182833
CESYEF01	propane	44.06162014	41.27078281590992
CESYEF01	propionitrile	44.70965802	44.554185324231035
CESYEF01	isopropyl alcohol	48.88019574	48.84057988612751
CESYEF01	acetone	49.9897266	49.4058788790502
CESYEF01	propyl alcohol	50.10991133	50.478080897282936
CESYEF01	isopentane	50.36406729	49.42659970967277
CESYEF01	4-methyl-4-penten-2-one	58.99227335	60.14424070797901
CESYEF01	3-methylpentane	59.12735513	58.28622708580067
CESYEF01	2-pentene	64.70898141	61.748378114867585
CESYEF01	4-methyl-1-hexene	65.15825246	66.26860434331974
CESYEF01	methyl propyl ketone	72.40776386	72.13066347923537
CESYEF01	4-hexen-2-one	77.96703692	77.23625131552357
CICYIX	ethane	8.602890294	11.11677987007311
CICYIX	ethene	16.69331534	15.09598829151595
CICYIX	acetaldehyde	20.68263819	22.179109997535402
CICYIX	acetonitrile	29.18528394	30.046496828111803
CICYIX	hydrogen cyanide	44.19296898	40.735426628440585
CIGYAU	methyl propyl ether	-17.39357007	-16.419988722734704
CIGYAU	isobutane	5.831659457000001	1.8091167001771893
CIGYAU	propyl alcohol	7.458156896	12.28514619763745
CIGYAU	propane	20.11651687	19.163876359028823
CIGYAU	dimethyl ether	22.52160614	22.105548169304196
CIGYAU	dimethylamine	23.77525535	28.516518206702003
CIGYAU	propene	25.08566243	29.583711577863923
CIGYAU	isopropyl alcohol	25.32707326	21.15687342536576
CIGYAU	methane	28.25118367	24.83202951333442
CIGYAU	acetone	28.24631725	26.38370874960161
CIGYAU	hydrogen cyanide	36.91543687	38.65048989854234
CIGYAU	acetonitrile	40.80390066	41.58510959279735
CIGYAU	acetaldehyde	41.06027797	41.72257841989078
CIGYAU	ethylamine	44.66371681	42.19195672438806
CISMAT01	4,4-dimethyl-1-pentene	4.38477308	10.789302590139837
CISMAT01	neopentane	8.928683561	18.61750955763855
CISMAT01	methyl tert-butyl ether	9.227090461	13.207395195418645
CISMAT01	methane	27.10050065	28.462618718530074
CISMAT01	ethane	41.12644957	40.901800156193616
CISMAT01	hydrogen cyanide	50.4781774	52.19121906136589
CISMAT01	isobutane	51.90330097	49.403098289626264
CISMAT01	propane	54.20408911	54.30793550595464
CISMAT01	3-methylpentane	57.12639725	55.88417763176747
CISMAT01	dimethyl ether	57.60835315	55.97839270196884
CISMAT01	4-methyl-1-hexene	58.36406232	55.011071235967314
CISMAT01	dimethylamine	59.52068105	63.8314238273415
CISMAT01	methyl propyl ether	60.33174933	61.63198213629848
CISMAT01	methyl isopropyl ether	64.08465432	61.94740426622147
CISMAT01	isopentane	65.25240359	51.84298044092569
CISMAT01	2-pentene	65.44911816	64.02069664329855
CISMAT01	isopropyl alcohol	66.8057542	71.11691221673567
CISMAT01	acetaldehyde	67.35179639	64.63114579331669
CISMAT01	1,5-heptadiene	69.13622767	71.32528708657351
